Entrepreneur ID,Agency,Support Type,Amount,Support Received Date,Business Type,Location,Outcome
7a4dfe20-7acb-4deb-9d0b-1327cdd5bab2,SME Bank,Advisory services,0,1/11/2022,SMEs,Sabah,Success
19b03a87-e420-4c0f-a365-cb236796d727,Suruhanjaya Koperasi Malaysia,Grants,46085.35,9/9/2022,SMEs,Perlis,Failure
63371db2-fb1f-49de-baa4-2b29bd4aeb40,Amanah Ikhtiar Malaysia,Microfinancing,73773.16,21/9/2023,Microenterprises,Perak,Failure
81aabced-b5c3-4141-9ffe-2b1b0bbf5500,Tekun Nasional,Entrepreneurial training,0,4/2/2024,Startups,Kedah,Failure
d2042604-3609-4a02-b247-26bf2f5decf0,Perbadanan Nasional Berhad,Financing for franchise businesses,89715.6,15/2/2023,SMEs,Negeri Sembilan,Failure
55c9527c-01db-42e1-bee3-25d5150637ef,Institut Keusahawanan Negara,Entrepreneurial training,0,19/2/2024,Innovative and High-Growth Businesses,Sabah,Failure
c60aa349-826e-4de5-af56-eb906df8fc42,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,26/9/2022,Cooperatives,Kuala Lumpur,Success
450f0ccf-f38e-413b-8fe7-a8bc26489335,UDA Holding Berhad,Advisory services,0,1/3/2024,SMEs,Sabah,Success
ff22bc30-d737-4b71-bf45-581843475ab3,Perbadanan Nasional Berhad,Advisory services,0,23/6/2023,SMEs,Sabah,Moderate
7c6953fa-045c-4080-9dc2-20572cf5d966,Institut Keusahawanan Negara,Entrepreneurial training,0,9/3/2024,Innovative and High-Growth Businesses,Kuala Lumpur,Failure
2d6db5b7-798f-449d-834a-c6639b93ecd3,SME Corp Malaysia,Advisory services,0,27/2/2023,Startups,Pahang,Success
b02ce12e-11d6-4c22-9ecf-d7609c10be8f,Institut Koperasi Malaysia,Cooperative training programs,0,20/4/2024,Cooperatives,Penang,Success
f18d3796-c62e-487c-b570-0cd2f33bc97c,Institut Koperasi Malaysia,Cooperative training programs,0,12/7/2024,Cooperatives,Putrajaya,Moderate
3301612c-a222-4e3d-b1b0-d2f505845d3e,Perbadanan Nasional Berhad,Franchise development support,0,23/11/2022,Startups,Labuan,Moderate
d0913f70-2909-4541-a496-6bba8f9506f0,SME Bank,Advisory services,0,25/9/2022,Startups,Kelantan,Success
3b4e4199-41f5-49fc-a02a-1f264f565478,Amanah Ikhtiar Malaysia,Microfinancing,71178.09,11/9/2023,Women Entrepreneurs,Johor,Moderate
2c9decd5-08de-4926-8417-5522f609ee04,SME Corp Malaysia,Advisory services,0,9/6/2024,SMEs,Pahang,Success
28573b64-a855-4cc7-8a01-5a169936f1f6,Bank Rakyat,Microfinancing,99413.75,24/9/2023,Cooperatives,Kuala Lumpur,Moderate
29f14793-2a9e-4430-acac-d8e41be05bba,Perbadanan Nasional Berhad,Financing for franchise businesses,58746.12,12/11/2022,Franchise Businesses,Melaka,Failure
2707a372-1f8c-426e-8897-58749ef540d2,Tekun Nasional,Business loans,23185.7,12/1/2024,Microenterprises,Sarawak,Failure
6b31105f-f5e5-4cbc-b356-617f8968468a,Institut Keusahawanan Negara,Advisory services,0,9/8/2024,Innovative and High-Growth Businesses,Perlis,Success
278946f8-0487-4395-b900-e05b108fca5d,SME Bank,Business loans,76996.2,22/7/2023,Social Enterprises,Labuan,Success
9a5fe53f-cd6e-4310-be43-e09d318f733d,Bank Rakyat,Microfinancing,60974.12,26/8/2023,SMEs,Johor,Moderate
351f141c-523b-42e8-abd5-c186fe3b5827,Suruhanjaya Koperasi Malaysia,Grants,46636.09,18/9/2023,SMEs,Kuala Lumpur,Failure
b1bdac26-3965-43ec-a223-ef23e361ba0c,Bank Rakyat,Business loans,64949.95,7/8/2024,Individuals,Johor,Moderate
f28fb3b7-4f45-43bb-be19-0d014252f268,Perbadanan Nasional Berhad,Financing for franchise businesses,80911.88,4/8/2024,Franchise Businesses,Pahang,Moderate
314c0c18-5dd9-412b-a6b7-a0559e0ef1db,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,19/7/2023,SMEs,Sarawak,Success
3c7dd937-60c0-409e-8897-beb3c7bf7f97,Tekun Nasional,Advisory services,0,14/5/2024,Microenterprises,Labuan,Success
aebbcfb2-b277-4309-9269-219a5c8d0717,Institut Koperasi Malaysia,Cooperative training programs,0,9/1/2023,Cooperatives,Melaka,Success
4a9db588-fd95-48db-aebd-b17fa70d0437,SME Bank,Advisory services,0,1/8/2023,SMEs,Sabah,Moderate
9bae437f-1c1b-4dfc-90aa-f5c751e37aba,UDA Holding Berhad,Business premises,0,31/12/2022,Startups,Putrajaya,Failure
ef570a17-0004-4c7c-9dac-c0bef9c0d5e6,Tekun Nasional,Business loans,75259.3,18/5/2024,Startups,Labuan,Success
e388ac91-6d6e-4390-8cce-284f6209a700,Perbadanan Nasional Berhad,Franchise development support,0,1/4/2023,SMEs,Sabah,Failure
216a1240-31ca-4511-9455-a4ccb3421fdf,Perbadanan Nasional Berhad,Financing for franchise businesses,56931.08,9/10/2023,Startups,Penang,Moderate
48d390fd-65a9-4202-9806-ccb23bbafbba,Perbadanan Nasional Berhad,Financing for franchise businesses,90355.5,8/1/2024,Startups,Labuan,Moderate
03cbf8ac-65b6-42ca-84fd-e8007fa0d495,Bank Rakyat,Microfinancing,2506.29,6/8/2023,Cooperatives,Sabah,Success
f1d7b065-2887-4e82-9c56-877f821b5bff,Institut Keusahawanan Negara,Entrepreneurial training,0,4/8/2023,Startups,Sarawak,Failure
bddcfe07-f05b-440c-a747-2ce01df82cf3,Bank Rakyat,Business loans,40127.41,10/11/2022,SMEs,Penang,Moderate
823947c5-82dc-4dac-92ee-5a7cf45d8d61,SME Corp Malaysia,Advisory services,0,19/10/2023,SMEs,Kelantan,Success
60e8a3f2-c3cb-48f7-8518-73025a58330e,Amanah Ikhtiar Malaysia,Microfinancing,34308.24,20/2/2024,Microenterprises,Pahang,Moderate
51275e43-cb15-4fb9-9a52-e46417334e0d,Institut Keusahawanan Negara,Advisory services,0,9/2/2023,SMEs,Putrajaya,Failure
01ba2f21-a096-432e-9f0c-4c620c6dda60,Institut Koperasi Malaysia,Cooperative training programs,0,21/5/2024,Startups,Pahang,Failure
e26c9250-4a8e-4dff-adcc-78e56d7c511e,SME Bank,Business loans,42241.99,4/11/2022,Social Enterprises,Perlis,Success
12ca6221-4421-4a93-b4e2-403f74e35c09,SME Bank,Advisory services,0,18/8/2024,Startups,Sabah,Moderate
e55fdfdb-6633-45b4-9aa2-f5e18f260c57,Tekun Nasional,Entrepreneurial training,0,7/3/2024,SMEs,Negeri Sembilan,Failure
abfb81c7-27e6-4253-af94-622fcef28b56,Institut Koperasi Malaysia,Cooperative training programs,0,22/3/2024,Startups,Pahang,Failure
592a8a3a-e3a1-4969-9336-9ddebe640d23,Institut Koperasi Malaysia,Cooperative training programs,0,27/7/2024,SMEs,Penang,Failure
a900a817-993b-4142-bb34-d6dd7da9f64a,Amanah Ikhtiar Malaysia,Microfinancing,18960.68,18/12/2022,Microenterprises,Putrajaya,Success
39f4d37d-3405-4bd8-9048-65e6d8f178bd,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,4/12/2022,SMEs,Pahang,Success
4aa4af1c-ccdd-424b-a2ee-64fec8a6c963,Perbadanan Nasional Berhad,Advisory services,0,8/11/2023,Startups,Selangor,Failure
5609c1a1-fd39-4de2-8071-71c7d698a814,Tekun Nasional,Microfinancing,15803.27,23/5/2023,SMEs,Pahang,Moderate
6983dac4-e5b7-4ef4-ab8e-71555d29b7cf,UDA Holding Berhad,Advisory services,0,17/2/2023,SMEs,Perlis,Moderate
27a17160-a154-41ac-9260-304801e8809f,SME Corp Malaysia,Advisory services,0,14/5/2023,Innovative and High-Growth Businesses,Labuan,Moderate
ec76c89b-7c10-47b1-a2df-74ef6dd73da0,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,11/1/2023,Cooperatives,Labuan,Success
62298540-bae5-4577-ba21-e9bac60a42b9,Institut Koperasi Malaysia,Cooperative training programs,0,16/10/2022,Cooperatives,Penang,Moderate
710f8ef9-6dd7-4980-8b0f-25a49c4e3b5a,Suruhanjaya Koperasi Malaysia,Grants,16858.68,9/12/2022,SMEs,Terengganu,Failure
452c369c-6ac8-4fe2-b065-8ed7bc1ce48d,Perbadanan Nasional Berhad,Franchise development support,0,9/10/2023,Franchise Businesses,Sabah,Success
1726b5de-771e-4d3e-b52d-eaf16f76f68a,SME Bank,Advisory services,0,21/2/2024,Startups,Sarawak,Moderate
8fb37c2c-a4d1-490b-911b-8c6adec7539a,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,2/10/2022,SMEs,Melaka,Failure
8be01a40-dc6e-48c4-be2d-f84a3bc5604a,Institut Koperasi Malaysia,Cooperative training programs,0,3/2/2024,Cooperatives,Pahang,Success
31b2700e-141a-4f90-957d-8847472b5a88,UDA Holding Berhad,Business premises,0,9/8/2024,SMEs,Perlis,Failure
9a989815-ef2d-4526-9bf0-2adf5df3b3be,Institut Keusahawanan Negara,Entrepreneurial training,0,20/6/2024,Innovative and High-Growth Businesses,Perlis,Moderate
ef192cb1-70f7-4371-9b7d-7e5cfe9a6c2a,Tekun Nasional,Advisory services,0,1/4/2023,Microenterprises,Penang,Failure
1ab9d393-c815-4251-ae32-46cf3acda6ea,Institut Keusahawanan Negara,Entrepreneurial training,0,13/5/2024,Startups,Selangor,Success
ecca3094-3190-4870-814a-97195532d90d,Institut Koperasi Malaysia,Cooperative training programs,0,30/10/2023,Cooperatives,Sarawak,Failure
71df5ddf-e3f8-4cd2-98cb-a349c11fac3d,SME Corp Malaysia,Advisory services,0,29/1/2023,Innovative and High-Growth Businesses,Sarawak,Failure
09e8b6eb-740c-4053-84f0-3c466819d1ca,Institut Keusahawanan Negara,Entrepreneurial training,0,11/2/2024,SMEs,Pahang,Failure
f8ba6781-0691-444c-b879-3d2bf7bdad19,UDA Holding Berhad,Property development support,0,19/10/2023,Startups,Johor,Failure
82004bd3-d71d-40bb-b09e-95bd32553520,SME Bank,Business loans,69120.05,12/11/2023,Startups,Pahang,Failure
97878508-f508-468c-9640-554bbe7d7248,Bank Rakyat,Microfinancing,29885.31,21/7/2024,Cooperatives,Pahang,Success
1ade5309-16af-4d3c-be31-4c3f5f140b8e,Amanah Ikhtiar Malaysia,Microfinancing,32492.73,19/2/2023,Women Entrepreneurs,Pahang,Success
416c6a2a-82b8-4fe1-bfed-bfc8ab5bfd46,Bank Rakyat,Business loans,71327.9,29/5/2024,Individuals,Labuan,Moderate
9cb57d2b-eff2-4149-8790-001cac28c419,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,19/7/2024,SMEs,Pahang,Moderate
e634550c-7658-4fb8-8207-1f1c00bf58ec,Institut Koperasi Malaysia,Cooperative training programs,0,29/4/2024,SMEs,Penang,Success
0f362032-beb2-4ed5-8dd5-647e0a417a2c,Tekun Nasional,Microfinancing,97030.65,17/5/2024,SMEs,Perlis,Moderate
a0acb59f-d439-4a9e-ad88-d43a34a63bab,SME Corp Malaysia,Advisory services,0,5/6/2024,Innovative and High-Growth Businesses,Perlis,Failure
203cf847-c61c-4a10-96fc-6bf448975508,Perbadanan Nasional Berhad,Financing for franchise businesses,16213.48,23/8/2022,SMEs,Melaka,Moderate
6eacaef4-42c3-428d-81a5-92f4d7d12c59,SME Bank,Advisory services,0,9/11/2023,SMEs,Negeri Sembilan,Success
ec180967-ae68-4046-8eb6-046bec4f9c53,Institut Koperasi Malaysia,Cooperative training programs,0,27/1/2023,SMEs,Selangor,Moderate
19eca9eb-78ab-431a-af00-fc05001ecbe3,Institut Koperasi Malaysia,Cooperative training programs,0,13/2/2023,SMEs,Kuala Lumpur,Success
82ea4902-68ed-499e-b440-1183e33c7979,SME Corp Malaysia,Grants,74727.35,24/7/2024,SMEs,Sarawak,Success
c3cffed6-10be-425b-9674-94e0f1559675,UDA Holding Berhad,Property development support,0,29/9/2023,Property Development Companies,Sabah,Failure
e3dee610-5969-430b-907b-cc690a72ef79,SME Corp Malaysia,Advisory services,0,4/9/2022,SMEs,Labuan,Moderate
ed418919-340a-4822-ae61-cfac3b7a1d18,Tekun Nasional,Microfinancing,55485.96,21/12/2022,SMEs,Johor,Failure
1cfda059-ae7d-464a-82c0-185214ee0d69,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,19/1/2023,Women Entrepreneurs,Melaka,Failure
af085277-c714-4692-bcbe-b02486487280,Perbadanan Nasional Berhad,Financing for franchise businesses,9202.85,10/5/2024,Franchise Businesses,Melaka,Moderate
ef8200f2-b6f4-4fa6-b616-b3d7341983b3,Perbadanan Nasional Berhad,Franchise development support,0,31/3/2023,SMEs,Perlis,Moderate
5cd8ebe6-ab6e-4a23-bea5-6fc16b9c42b3,Institut Koperasi Malaysia,Cooperative training programs,0,8/7/2023,Cooperatives,Negeri Sembilan,Moderate
1df4db76-82ce-44bf-9132-bfa3d74bda69,Bank Rakyat,Microfinancing,25444.36,18/12/2023,SMEs,Putrajaya,Failure
9661d875-bb23-4047-bec1-ddfb2fa23328,SME Corp Malaysia,Grants,29084.56,13/6/2023,Startups,Johor,Success
89733097-d048-4b4f-afb8-136f3fa76f8a,Institut Keusahawanan Negara,Advisory services,0,28/6/2023,Innovative and High-Growth Businesses,Kedah,Failure
951143fb-74a1-4f96-8c92-e0c778be5192,SME Corp Malaysia,Grants,44704.01,6/1/2023,SMEs,Perlis,Success
300afaf1-7fcf-4030-8e5a-58deb19c5dde,Bank Rakyat,Microfinancing,90259.99,5/8/2023,Individuals,Labuan,Moderate
9f93bea5-c1fb-42b2-b659-08584b3d48d6,Amanah Ikhtiar Malaysia,Microfinancing,10649.21,17/7/2024,Microenterprises,Kedah,Failure
c0a0c9cd-853a-4a51-a6c6-b07c754e94d7,Amanah Ikhtiar Malaysia,Microfinancing,74625.74,28/10/2022,Women Entrepreneurs,Perlis,Moderate
9f5e7943-37c5-48af-a1fb-64f40d45b2f6,Perbadanan Nasional Berhad,Advisory services,0,14/7/2023,Franchise Businesses,Putrajaya,Moderate
92d017cf-eccc-4c46-9a59-7a845a396d24,Institut Keusahawanan Negara,Advisory services,0,19/5/2024,Startups,Sarawak,Success
54751273-821a-4160-9198-2f14714ef6df,UDA Holding Berhad,Property development support,0,31/3/2023,Property Development Companies,Kedah,Failure
839330f7-5047-4dbb-a49b-04d9c5f523e5,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,26/9/2023,SMEs,Pahang,Moderate
a3238e28-d80e-4cd1-b8c2-9dfa9adab092,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,14/2/2024,SMEs,Labuan,Moderate
d50f429f-1218-4201-8be3-0b5077f762b1,Institut Keusahawanan Negara,Advisory services,0,20/5/2024,Startups,Perlis,Success
9401307b-1820-485e-a7e3-214edb894ead,SME Corp Malaysia,Advisory services,0,13/6/2024,Startups,Penang,Moderate
d7545c85-2538-49dc-937c-313ee3c910b3,Tekun Nasional,Advisory services,0,6/4/2024,Startups,Kedah,Success
d8dc14ca-d4ed-4609-9577-0404d593e5d4,UDA Holding Berhad,Property development support,0,3/3/2023,SMEs,Penang,Success
c335a345-4ded-4c11-9470-bf96aa9fd4b1,UDA Holding Berhad,Property development support,0,30/3/2023,SMEs,Kedah,Moderate
959f1771-f381-4e88-8e5f-f3bfa9caaf45,UDA Holding Berhad,Property development support,0,6/8/2024,Property Development Companies,Kelantan,Failure
7a264c26-da2d-4d6f-8efe-3eb1c41353ac,Tekun Nasional,Advisory services,0,2/11/2023,Startups,Perlis,Moderate
38535d5b-d933-4173-806c-2aa38c3d1f48,UDA Holding Berhad,Property development support,0,30/5/2024,Property Development Companies,Labuan,Moderate
7d32796a-b4e6-4cda-9f1a-40f657f343da,Institut Koperasi Malaysia,Cooperative training programs,0,17/4/2024,Cooperatives,Perak,Success
6f847e5b-4700-4015-877c-b81a1f125b56,Suruhanjaya Koperasi Malaysia,Grants,96396.63,25/3/2024,Cooperatives,Kuala Lumpur,Moderate
d8eaf268-1436-4bc1-b18a-b6f6c5a488a4,Bank Rakyat,Microfinancing,7444.37,24/4/2023,Cooperatives,Terengganu,Success
c75f1020-d050-4311-8a09-5b0f36075477,Tekun Nasional,Business loans,47939.51,4/12/2022,Startups,Labuan,Moderate
a1a2b6cc-4550-400c-a88b-79ec24438e92,Bank Rakyat,Microfinancing,52425.38,17/12/2023,SMEs,Perak,Failure
35989175-3d99-426c-bac3-263329088e9a,Bank Rakyat,Microfinancing,51301.6,25/6/2024,SMEs,Kedah,Failure
9eb67d14-e573-4eb8-8cf8-d58210c186c7,Perbadanan Nasional Berhad,Advisory services,0,20/4/2024,Startups,Sabah,Moderate
9fe9095d-5ac2-402e-82a9-8c0315c302d1,Institut Koperasi Malaysia,Cooperative training programs,0,25/9/2023,Cooperatives,Penang,Success
91c60b52-1249-4fe2-b420-6afcb8d4a3d6,Perbadanan Nasional Berhad,Franchise development support,0,16/3/2024,Startups,Perak,Success
da472367-074d-497a-b27a-22c84eed2e87,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,21/8/2023,Microenterprises,Perak,Moderate
e68d2a09-0b32-4b3c-9e86-f6e56aed8b25,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,22/8/2023,Cooperatives,Selangor,Moderate
671a9cef-f9ff-4d28-b5e7-fe926a9a043a,Bank Rakyat,Microfinancing,57916.68,26/5/2024,SMEs,Perak,Success
6f607b86-5a9f-422a-baea-744317c26aa3,Perbadanan Nasional Berhad,Advisory services,0,5/10/2022,SMEs,Perlis,Moderate
0c42a524-3d42-4d2a-aa69-d21856f7c092,Perbadanan Nasional Berhad,Franchise development support,0,24/9/2023,Franchise Businesses,Johor,Failure
3e93ebae-c471-478f-8a8a-17560d42e7e0,SME Bank,Advisory services,0,11/9/2022,Social Enterprises,Perlis,Failure
6e5dd44d-f09b-407c-a4c9-47cd3d72e647,Amanah Ikhtiar Malaysia,Microfinancing,16485.3,30/5/2023,Women Entrepreneurs,Melaka,Failure
9ad4829c-b41a-4feb-83a2-9a392aaf6ed1,UDA Holding Berhad,Property development support,0,16/9/2023,Property Development Companies,Pahang,Success
ca679b8f-3e1f-49b6-8c23-e36d10b2f21d,Amanah Ikhtiar Malaysia,Entrepreneurial training,0,28/10/2022,Women Entrepreneurs,Sabah,Failure
3ea0918a-7a1c-4a99-bf98-2ba5e5cb28bf,Institut Keusahawanan Negara,Advisory services,0,26/6/2023,Innovative and High-Growth Businesses,Sabah,Success
d75bfc27-0b36-48bd-a7a6-66eb3071e97c,Institut Keusahawanan Negara,Advisory services,0,6/9/2022,SMEs,Johor,Success
ce9e4600-d63c-4ef9-98ef-1685397d1b77,Tekun Nasional,Advisory services,0,24/7/2024,SMEs,Terengganu,Failure
1ae7a6ca-c6ff-47bb-892b-64481225db6f,Institut Koperasi Malaysia,Cooperative training programs,0,30/6/2023,Cooperatives,Pahang,Moderate
a32549ba-1758-4682-a2df-20a9977b661a,SME Corp Malaysia,Grants,7469.34,11/4/2023,Innovative and High-Growth Businesses,Kelantan,Moderate
970e9522-6b7a-49ff-b08f-09dcd985a9cb,Tekun Nasional,Business loans,55154.91,27/1/2023,SMEs,Sabah,Failure
8aca8630-660b-4a8d-a0e0-aebbb178414b,SME Bank,Advisory services,0,14/3/2023,Startups,Putrajaya,Success
c4903adb-be8a-4815-b05a-7a4c1ee8bb6d,Bank Rakyat,Business loans,21144.86,22/3/2023,Cooperatives,Perak,Failure
579a7a57-df2b-462a-b44d-d91e39fec9bc,Perbadanan Nasional Berhad,Advisory services,0,4/6/2024,Franchise Businesses,Johor,Moderate
00c8427c-01db-4a0a-b2ba-7f22fb8e22ae,SME Corp Malaysia,Grants,94464.85,5/2/2023,SMEs,Kedah,Success
4a3facc0-6e08-4a4a-9d48-f7a82b2c539a,Bank Rakyat,Business loans,14389.16,23/1/2023,Individuals,Johor,Success
32ed5341-98ce-41f0-a0b4-da5129878721,Institut Keusahawanan Negara,Advisory services,0,15/12/2023,Innovative and High-Growth Businesses,Sarawak,Success
c733cf6d-e179-44b4-ac0f-d0d42e76f68e,UDA Holding Berhad,Business premises,0,31/5/2024,SMEs,Putrajaya,Moderate
02d0eb23-08c9-4ef8-adf5-940220e82e2f,Institut Koperasi Malaysia,Cooperative training programs,0,30/11/2023,SMEs,Melaka,Moderate
fd86a033-aabe-4f19-9b39-e19159822423,SME Corp Malaysia,Grants,59390.33,20/11/2022,Innovative and High-Growth Businesses,Perlis,Failure
f8816966-1710-4b7e-8adf-11ebce66aacd,Institut Keusahawanan Negara,Entrepreneurial training,0,24/1/2023,SMEs,Selangor,Failure
f8855e9b-f9a2-4a80-b4df-fdb9b8abdf2f,Institut Koperasi Malaysia,Cooperative training programs,0,5/2/2024,Startups,Kelantan,Success
9828355d-f2c7-4849-a691-5312b0032797,SME Bank,Business loans,74552.79,18/1/2024,Startups,Pahang,Failure
6c4c9420-1852-41e7-9ee0-6ea7d1e5b845,SME Corp Malaysia,Advisory services,0,27/6/2023,Innovative and High-Growth Businesses,Kelantan,Moderate
83448fd8-e8a8-4422-b04f-9271a4f67b1a,Tekun Nasional,Business loans,67141.24,12/4/2023,Microenterprises,Melaka,Success
b8da3c52-6150-4542-a3ec-741ec6f06d3a,Institut Keusahawanan Negara,Advisory services,0,7/6/2024,SMEs,Sabah,Moderate
ac6d4a91-3b2d-42b6-99a5-ed61e1b5b699,Tekun Nasional,Business loans,91241.01,24/6/2023,Startups,Negeri Sembilan,Moderate
2de7bd56-7ba3-4bd6-9590-f3aa7a1a875c,UDA Holding Berhad,Business premises,0,10/9/2023,Startups,Negeri Sembilan,Success
1d11ee1b-c5cb-421f-ba34-8789d4bd1f59,SME Bank,Advisory services,0,3/2/2024,Startups,Negeri Sembilan,Failure
193f1356-f70e-4988-a33d-d239d2cb2f51,UDA Holding Berhad,Business premises,0,23/8/2022,Property Development Companies,Terengganu,Moderate
51861558-d0c5-48db-93fd-0e726fb0768d,Institut Keusahawanan Negara,Entrepreneurial training,0,19/1/2023,Startups,Kedah,Success
b223d56d-ae93-4385-a07c-59b16b7dc7f0,Suruhanjaya Koperasi Malaysia,Grants,23678.84,27/10/2022,Cooperatives,Putrajaya,Failure
74810b81-2a03-49e0-87c9-8f3f743f7a9f,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,21/2/2023,Cooperatives,Melaka,Moderate
887f6728-3dcc-4396-975b-0c621271a627,Bank Rakyat,Microfinancing,41892.12,11/5/2023,Individuals,Terengganu,Moderate
e0b6303e-f739-4a47-a20b-137fd711c8b8,UDA Holding Berhad,Business premises,0,29/6/2024,Property Development Companies,Putrajaya,Success
38092d50-4dd9-47b8-8321-4e47562b8b02,Suruhanjaya Koperasi Malaysia,Grants,88048.61,15/5/2024,SMEs,Labuan,Success
7286c46f-987d-417b-b7be-cce6162e30be,Suruhanjaya Koperasi Malaysia,Cooperative advisory services,0,3/10/2022,Cooperatives,Melaka,Failure
5495022e-abf7-4e47-9e7a-07c9fe838b05,Amanah Ikhtiar Malaysia,Microfinancing,1701.04,30/10/2023,Microenterprises,Johor,Failure
b7fcc486-6847-4593-8d8d-b1088f3ec623,Suruhanjaya Koperasi Malaysia,Grants,67360.67,8/8/2023,SMEs,Johor,Success
ad08b653-bafc-43d6-8c51-5f49d387338e,SME Bank,Business loans,63489.65,13/9/2022,Startups,Sarawak,Success
0ef5484d-58b0-45ac-9d05-2e4e94ce5947,Bank Rakyat,Business loans,48360.72,23/9/2022,Cooperatives,Labuan,Failure
b2599de1-8590-4f6e-b4be-f0740da403cb,Amanah Ikhtiar Malaysia,Microfinancing,20642.66,23/12/2022,Microenterprises,Sabah,Success
bf5d747f-bb8d-46a3-a15b-5b306930dd4b,Tekun Nasional,Advisory services,0,15/7/2024,Microenterprises,Labuan,Failure
2c736d53-6c4b-4ce5-8114-c30b54564307,Perbadanan Nasional Berhad,Franchise development support,0,22/8/2023,SMEs,Kuala Lumpur,Success
70dcb62f-f950-4243-8b2f-ed72dd1c7781,Perbadanan Nasional Berhad,Advisory services,0,28/7/2023,SMEs,Negeri Sembilan,Moderate
914ad900-eccb-4fd9-a68b-cbd256671de9,Bank Rakyat,Microfinancing,76905.53,26/2/2024,Individuals,Johor,Moderate
9944d20f-ef20-4886-a9ab-d9356e1709bb,Tekun Nasional,Entrepreneurial training,0,19/3/2024,Microenterprises,Pahang,Moderate
1b32f7ff-8927-4ce8-a4eb-0efc60330833,UDA Holding Berhad,Business premises,0,11/10/2022,Startups,Kelantan,Success
4f4e5591-1abd-4394-9924-6ae091772ef9,Institut Keusahawanan Negara,Advisory services,0,17/1/2023,SMEs,Melaka,Success
f12143e9-76e6-4c0d-bd43-14c0452c7a3b,UDA Holding Berhad,Business premises,0,4/10/2023,Property Development Companies,Labuan,Success
26232380-df33-4e63-a2b6-51a3a6154861,SME Bank,Business loans,81109.86,15/10/2023,SMEs,Penang,Success
798017b5-209b-4531-bf87-a6e7a255a0ce,Tekun Nasional,Business loans,62547.91,22/9/2023,Microenterprises,Putrajaya,Failure
fbe1c944-2437-4189-8594-41dd15eff769,SME Bank,Advisory services,0,18/3/2024,SMEs,Pahang,Moderate
d8d62dc2-3452-4bb8-8c80-5cdf19dfa828,Tekun Nasional,Advisory services,0,22/12/2023,Microenterprises,Kuala Lumpur,Moderate
2c91c4ea-7adf-4380-a4d4-fadda7d31f82,Institut Keusahawanan Negara,Entrepreneurial training,0,7/11/2023,Innovative and High-Growth Businesses,Selangor,Success
